Symbol;GeneID;chromosome;genomic_nucleotide_accession.version;start_position_on_the_genomic_accession;end_position_on_the_genomic_accession;orientation;exon_count
OR7E25P;26647;19;NC_000019.10;9204252;9205232;plus;0
OR7E26P;401637;10;NC_000010.11;14999199;14999852;minus;0
OR7E28P;26645;2;NC_000002.12;158862346;158863292;plus;0
OR7E29P;26644;3;NC_000003.12;125712135;125713079;plus;0
OR7E2P;8587;11;NC_000011.10;86856931;86857954;minus;1
OR7E31P;375601;9;NC_000009.12;90216226;90216882;plus;0
OR7E33P;26640;13;NC_000013.11;67910910;67912117;plus;0
OR7E35P;391632;4;NC_000004.12;9754893;9755806;plus;0
OR7E36P;26637;13;NC_000013.11;41431264;41432258;minus;0
OR7E37P;100506759;13;NC_000013.11;41442564;41443766;plus;1
OR7E38P;389537;7;NC_000007.14;97966092;97967077;minus;0
OR7E39P;253933;7;NC_000007.14;6834823;6835794;minus;0
OR7E41P;8583;11;NC_000011.10;14987786;14988428;minus;0
OR7E43P;26475;4;NC_000004.12;4174399;4175051;minus;0
OR7E46P;402077;2;NC_000002.12;71037722;71038666;plus;0
OR7E47P;26628;12;NC_000012.12;52079696;52108319;plus;7
OR7E4P;8585;11;NC_000011.10;71620100;71621022;plus;0
OR7E53P;26478;3;NC_000003.12;125734493;125735148;plus;0
OR7E55P;391548;3;NC_000003.12;75370412;75371362;minus;0
OR7E59P;402249;7;NC_000007.14;6879622;6880580;minus;0
OR7E5P;219445;11;NC_000011.10;55978703;55986405;minus;4
OR7E62P;26479;2;NC_000002.12;71055392;71056038;plus;0
OR7E66P;26614;3;NC_000003.12;75348243;75348764;minus;0
OR7E7P;392752;7;NC_000007.14;97946983;97947989;minus;0
OR7E83P;391630;4;NC_000004.12;9512823;9513987;plus;0
OR7E84P;390288;4;NC_000004.12;9468826;9470249;plus;0
OR7E85P;442105;4;NC_000004.12;9483603;9484830;plus;0
OR7E86P;442104;4;NC_000004.12;9459122;9460344;plus;0
OR7E87P;8586;11;NC_000011.10;71593658;71594305;plus;0
OR7E89P;79540;2;NC_000002.12;158853504;158854672;plus;0
OR7E8P;346708;8;NC_000008.11;12684140;12685165;minus;0
OR7E90P;79537;2;NC_000002.12;158874593;158875766;plus;0
OR7E91P;79315;2;NC_000002.12;71024075;71029931;plus;3
OR7E93P;79282;3;NC_000003.12;125724434;125725604;plus;0
OR7E94P;79273;4;NC_000004.12;79587754;79588083;minus;0
OR7E96P;401450;8;NC_000008.11;8039979;8040947;plus;0
OR7E97P;79492;3;NC_000003.12;125747129;125748099;plus;0
OR7E99P;81419;4;NC_000004.12;4156479;4157503;minus;0
OR7G1;125962;19;NC_000019.10;9114828;9115763;minus;1
OR7G15P;403300;19;NC_000019.10;9122083;9122486;minus;0
OR7G2;390882;19;NC_000019.10;9102269;9103306;minus;1
OR7G3;390883;19;NC_000019.10;9126012;9126950;minus;1
OR7H1P;390886;19;NC_000019.10;9278433;9279369;minus;0
OR7H2P;403301;5;NC_000005.10;101815883;101816780;minus;0
OR7K1P;81114;14;NC_000014.9;25357765;25358768;plus;0
OR7L1P;79499;X;NC_000023.11;131596122;131597204;plus;0
OR7M1P;81352;10;NC_000010.11;133481222;133481771;plus;0
OR8A1;390275;11;NC_000011.10;124570069;124571049;plus;1
OR8A2P;390273;11;NC_000011.10;124460565;124461527;plus;0
OR8A3P;403302;11;NC_000011.10;124531607;124531985;plus;0
OR8B10P;390274;11;NC_000011.10;124516310;124517242;minus;0
OR8B12;219858;11;NC_000011.10;124542722;124543654;minus;1
OR8B1P;8582;11;NC_000011.10;124365419;124366391;minus;0
OR8B2;26595;11;NC_000011.10;124382402;124397320;minus;4
OR8B3;390271;11;NC_000011.10;124396410;124410495;minus;7
OR8B4;283162;11;NC_000011.10;124423942;124424871;minus;1
OR8B5P;26592;11;NC_000011.10;124357609;124358411;minus;0
OR8B6P;26591;11;NC_000011.10;124338812;124339712;minus;0
OR8B7P;26590;11;NC_000011.10;124324789;124325407;minus;0
OR8B8;26493;11;NC_000011.10;124440150;124441085;minus;1
OR8B9P;79316;11;NC_000011.10;124481078;124481563;minus;0
OR8C1P;8580;11;NC_000011.10;124376941;124377615;minus;0
OR8D1;283159;11;NC_000011.10;124309840;124310766;minus;1
OR8D2;283160;11;NC_000011.10;124319262;124320197;minus;1
OR8D4;338662;11;NC_000011.10;123906432;123907376;plus;1
OR8F1P;390269;11;NC_000011.10;124207184;124208146;plus;0
OR8G1;26494;11;NC_000011.10;124249676;124250611;plus;1
OR8G2P;26492;11;NC_000011.10;124224639;124225663;plus;1
OR8G3P;387815;11;NC_000011.10;124215220;124215784;plus;0
OR8G5;219865;11;NC_000011.10;124264827;124265867;plus;1
OR8G7P;282786;11;NC_000011.10;124238422;124239577;plus;0
OR8H1;219469;11;NC_000011.10;56290127;56291062;minus;1
OR8H2;390151;11;NC_000011.10;56105043;56105981;plus;1
OR8H3;390152;11;NC_000011.10;56122373;56123311;plus;1
OR8I1P;79498;11;NC_000011.10;56296540;56297470;minus;0
OR8I2;120586;11;NC_000011.10;56093308;56094240;plus;1
OR8I4P;403303;11;NC_000011.10;56097243;56097383;minus;0
OR8J1;219477;11;NC_000011.10;56360215;56361288;plus;1
OR8J2;81169;11;NC_000011.10;56210857;56211821;minus;0
OR8J3;81168;11;NC_000011.10;56136771;56137718;minus;1
OR8K1;390157;11;NC_000011.10;56346039;56346998;plus;1
OR8K2P;79494;11;NC_000011.10;56335143;56336069;plus;0
OR8K3;219473;11;NC_000011.10;56318307;56319245;plus;1
OR8K4P;81166;11;NC_000011.10;56142515;56143386;minus;0
OR8K5;219453;11;NC_000011.10;56159394;56160317;minus;1
OR8L1P;81164;11;NC_000011.10;56381636;56382590;plus;0
OR8Q1P;81163;11;NC_000011.10;124601603;124602259;plus;0
OR8R1P;81162;11;NC_000011.10;73249316;73249869;plus;0
OR8S1;341568;12;NC_000012.12;48525632;48528103;plus;2
OR8S21P;403304;12;NC_000012.12;48417150;48417337;minus;0
OR8T1P;282791;12;NC_000012.12;48442032;48442946;minus;0
OR8U1;219417;11;NC_000011.10;56375624;56376553;plus;1
OR8V1P;282776;11;NC_000011.10;56188331;56189251;minus;0
OR8X1P;403305;11;NC_000011.10;124404233;124405101;minus;0
OR9A1P;26495;7;NC_000007.14;141887148;141887936;plus;0
OR9A2;135924;7;NC_000007.14;143026200;143027132;minus;1
OR9A3P;392106;7;NC_000007.14;141862859;141863818;plus;0
OR9A4;130075;7;NC_000007.14;141918876;141919820;plus;1
OR9G1;390174;11;NC_000011.10;56700388;56701305;plus;1
OR9G2P;81160;11;NC_000011.10;56750997;56751984;minus;0
OR9G3P;81159;11;NC_000011.10;56740180;56741093;plus;0
OR9G4;283189;11;NC_000011.10;56742828;56743811;minus;1
OR9H1P;81439;1;NC_000001.11;247774911;247775834;plus;0
OR9I1;219954;11;NC_000011.10;58118500;58119444;minus;1
OR9I2P;81156;11;NC_000011.10;58144849;58145334;plus;0
OR9I3P;81155;11;NC_000011.10;58108720;58109661;minus;0
OR9K1P;121360;12;NC_000012.12;55115534;55116472;plus;0
OR9K2;441639;12;NC_000012.12;55129769;55130776;plus;1
OR9L1P;79301;11;NC_000011.10;58077350;58078606;minus;0
OR9M1P;81153;11;NC_000011.10;55855592;55856521;plus;0
OR9N1P;81383;7;NC_000007.14;141911402;141912022;plus;0
OR9P1P;81382;7;NC_000007.14;143047067;143047772;minus;0
OR9Q1;219956;11;NC_000011.10;58023881;58181587;plus;3
OR9Q2;219957;11;NC_000011.10;58190434;58191518;plus;1
OR9R1P;81140;12;NC_000012.12;55158848;55159801;plus;0
OR9S24P;403275;2;NC_000002.12;240079433;240080360;plus;0
ORAI1;84876;12;NC_000012.12;121626550;121642040;plus;2
ORAI2;80228;7;NC_000007.14;102433530;102456821;plus;4
ORAI3;93129;16;NC_000016.10;30949084;30954938;plus;2
ORAOV1P1;100873907;4;NC_000004.12;186170863;186171257;minus;0
ORC1;4998;1;NC_000001.11;52372829;52404471;minus;18
ORC2;4999;2;NC_000002.12;200910171;200963701;minus;20
ORC3;23595;6;NC_000006.12;87590067;87677824;plus;24
ORC4;5000;2;NC_000002.12;147930397;148021604;minus;18
ORC5;5001;7;NC_000007.14;104126341;104208047;minus;15
ORC6;23594;16;NC_000016.10;46689646;46698394;plus;8
ORI343;107228316;6;NC_000006.12;71361846;71362335;plus;0
ORI6;107197953;12;NC_000012.12;56958080;56958328;plus;0
ORM1;5004;9;NC_000009.12;114323023;114326479;plus;6
ORM2;5005;9;NC_000009.12;114329789;114333256;plus;6
ORMDL1;94101;2;NC_000002.12;189766267;189784371;minus;7
ORMDL2;29095;12;NC_000012.12;55818022;55821175;plus;4
ORMDL3;94103;17;NC_000017.11;39921041;39927804;minus;7
ORS8;107063542;7;NC_000007.14;37078248;37078572;minus;0
OS9;10956;12;NC_000012.12;57693955;57721557;plus;15
OSBP;5007;11;NC_000011.10;59574398;59616144;minus;14
OSBP2;23762;22;NC_000022.11;30693782;30907824;plus;19
OSBPL10;114884;3;NC_000003.12;31660825;31981850;minus;15
OSBPL10-AS1;100874206;3;NC_000003.12;31704213;31721586;plus;5
OSBPL11;114885;3;NC_000003.12;125528858;125595537;minus;13
OSBPL1A;114876;18;NC_000018.10;24162045;24397882;minus;32
OSBPL2;9885;20;NC_000020.11;62238485;62296213;plus;18
OSBPL3;26031;7;NC_000007.14;24796537;24980218;minus;26
OSBPL5;114879;11;NC_000011.10;3087116;3165352;minus;25
OSBPL6;114880;2;NC_000002.12;178194465;178399433;plus;29
OSBPL7;114881;17;NC_000017.11;47807367;47821822;minus;23
OSBPL8;114882;12;NC_000012.12;76351797;76559809;minus;30
OSBPL9;114883;1;NC_000001.11;51616874;51789219;plus;30
OSBPL9P1;100130821;3;NC_000003.12;80163326;80164975;plus;0
OSBPL9P2;100130038;11;NC_000011.10;91113876;91116002;minus;0
OSBPL9P3;100420591;11;NC_000011.10;91115951;91116547;plus;0
OSBPL9P4;100498661;12;NC_000012.12;66563246;66569567;minus;0
OSBPL9P5;106480232;12;NC_000012.12;66563524;66563694;plus;0
OSBPL9P6;100533673;7;NC_000007.14;30889100;30890867;plus;0
OSCAR;126014;19;NC_000019.10;54094668;54102686;minus;7
OSCP1;127700;1;NC_000001.11;36417906;36450485;minus;13
OSER1;51526;20;NC_000020.11;44195939;44217229;minus;8
OSER1-DT;100505783;20;NC_000020.11;44210960;44226027;plus;4
OSGEP;55644;14;NC_000014.9;20447048;20455108;minus;11
OSGEPL1;64172;2;NC_000002.12;189746660;189763351;minus;11
OSGEPL1-AS1;101409258;2;NC_000002.12;189762780;189765556;plus;2
OSGIN1;29948;16;NC_000016.10;83953222;83966332;plus;6
OSGIN2;734;8;NC_000008.11;89901868;89935614;plus;9
OSM;5008;22;NC_000022.11;30262828;30266843;minus;4
OSMR;9180;5;NC_000005.10;38845858;38945579;plus;21
OSMR-AS1;101929768;5;NC_000005.10;38693213;38845829;minus;4
OSR1;130497;2;NC_000002.12;19351485;19358611;minus;4
OSR2;116039;8;NC_000008.11;98944403;98952104;plus;6
OST4;100128731;2;NC_000002.12;27070472;27071699;minus;3
OSTC;58505;4;NC_000004.12;108650585;108667822;plus;5
OSTCP1;202459;6;NC_000006.12;158841117;158857632;minus;3
OSTCP2;646567;1;NC_000001.11;26985319;26986351;minus;0
OSTCP3;646557;19;NC_000019.10;53616804;53617252;plus;0
OSTCP4;645264;4;NC_000004.12;112685055;112685500;plus;0
OSTCP5;100874386;1;NC_000001.11;45069780;45070454;minus;0
OSTCP6;100874387;6;NC_000006.12;56975407;56976119;minus;0
OSTCP7;100874391;17;NC_000017.11;35005257;35005941;plus;0
OSTCP8;100874388;9;NC_000009.12;33967877;33968573;minus;0
OSTF1;26578;9;NC_000009.12;75088480;75147198;plus;11
OSTF1P1;386654;12;NC_000012.12;114588051;114588923;plus;0
OSTM1;28962;6;NC_000006.12;108041409;108074737;minus;7
OSTM1-AS1;100287366;6;NC_000006.12;108123633;108159395;plus;2
OSTN;344901;3;NC_000003.12;191199241;191265615;plus;6
OSTN-AS1;106480738;3;NC_000003.12;191213291;191234605;minus;6
OTC;5009;X;NC_000023.11;38352483;38421450;plus;10
OTOA;146183;16;NC_000016.10;21664133;21762625;plus;33
OTOAP1;653786;16;NC_000016.10;22545698;22576865;plus;9
OTOF;9381;2;NC_000002.12;26457203;26558698;minus;48
OTOG;340990;11;NC_000011.10;17547373;17645944;plus;56
OTOGL;283310;12;NC_000012.12;80130377;80379090;plus;65
OTOL1;131149;3;NC_000003.12;161496808;161503942;plus;4
OTOP1;133060;4;NC_000004.12;4188726;4226894;minus;6
OTOP2;92736;17;NC_000017.11;74922955;74933913;plus;8
OTOP3;347741;17;NC_000017.11;74935802;74949993;plus;7
OTOR;56914;20;NC_000020.11;16748353;16752164;plus;4
OTOS;150677;2;NC_000002.12;240138942;240141373;minus;5
OTP;23440;5;NC_000005.10;77628712;77638697;minus;3
OTUB1;55611;11;NC_000011.10;63985853;63998420;plus;7
OTUB2;78990;14;NC_000014.9;94015600;94048930;plus;9
OTUD1;220213;10;NC_000010.11;23439269;23442381;plus;1
OTUD3;23252;1;NC_000001.11;19881708;19912945;plus;8
OTUD4;54726;4;NC_000004.12;145133650;145180019;minus;22
OTUD4P1;360227;12;NC_000012.12;3839459;3846276;plus;0
OTUD5;55593;X;NC_000023.11;48922024;48960783;minus;13
OTUD6A;139562;X;NC_000023.11;70062491;70064179;plus;1
OTUD6B;51633;8;NC_000008.11;91070196;91087095;plus;8
OTUD6B-AS1;100506365;8;NC_000008.11;91059906;91070189;minus;3
OTUD7A;161725;15;NC_000015.10;31475398;31870672;minus;14
OTUD7B;56957;1;NC_000001.11;149940330;150010776;minus;14
OTULIN;90268;5;NC_000005.10;14660794;14716552;plus;9
OTULINL;54491;5;NC_000005.10;14581782;14616180;plus;8
OTX1;5013;2;NC_000002.12;63050057;63057831;plus;6
OTX2;5015;14;NC_000014.9;56800707;56810476;minus;5
OTX2-AS1;100309464;14;NC_000014.9;56812006;56931308;plus;6
OTX2P1;100033409;9;NC_000009.12;75724171;75724811;minus;0
OVAAL;148756;1;NC_000001.11;180558974;180566518;plus;3
OVCA2;124641;17;NC_000017.11;2041983;2043431;plus;2
OVCH1;341350;12;NC_000012.12;29420822;29499693;minus;31
OVCH1-AS1;101055625;12;NC_000012.12;29389294;29487324;plus;4
OVCH2;341277;11;NC_000011.10;7678623;7706894;minus;18
OVGP1;5016;1;NC_000001.11;111414315;111427777;minus;11
OVOL1;5017;11;NC_000011.10;65787034;65797219;plus;9
OVOL1-AS1;101927828;11;NC_000011.10;65789001;65790868;minus;2
OVOL2;58495;20;NC_000020.11;18024152;18059188;minus;5
OVOL3;728361;19;NC_000019.10;36111180;36113711;plus;3
OVOS;408186;12;NC_000012.12;9511660;9576268;plus;38
OVOS2;144203;12;NC_000012.12;31111652;31201235;minus;45
OXA1L;5018;14;NC_000014.9;22766522;22771789;plus;10
OXCT1;5019;5;NC_000005.10;41730065;41870689;minus;17
OXCT1-AS1;100874002;5;NC_000005.10;41870030;41872241;plus;3
OXCT2;64064;1;NC_000001.11;39769525;39771348;minus;1
OXCT2P1;192217;1;NC_000001.11;39514866;39516669;plus;1
OXER1;165140;2;NC_000002.12;42762499;42764261;minus;1
OXGR1;27199;13;NC_000013.11;96985719;96994730;minus;5
OXLD1;339229;17;NC_000017.11;81665036;81666637;minus;3
OXNAD1;92106;3;NC_000003.12;16265078;16386979;plus;21
OXR1;55074;8;NC_000008.11;106270178;106752694;plus;24
OXSM;54995;3;NC_000003.12;25788283;25794534;plus;3
OXSR1;9943;3;NC_000003.12;38165051;38255488;plus;23
OXT;5020;20;NC_000020.11;3068871;3072517;plus;4
OXTR;5021;3;NC_000003.12;8750408;8769614;minus;6
P2RX1;5023;17;NC_000017.11;3896591;3916666;minus;13
P2RX2;22953;12;NC_000012.12;132618780;132623736;plus;10
P2RX3;5024;11;NC_000011.10;57335943;57372399;plus;16
P2RX4;5025;12;NC_000012.12;121209861;121234106;plus;14
P2RX5;5026;17;NC_000017.11;3673227;3696404;minus;12
P2RX5-TAX1BP3;100533970;17;NC_000017.11;3662893;3696404;minus;15
P2RX6;9127;22;NC_000022.11;21009699;21028013;plus;13
P2RX6P;440799;22;NC_000022.11;21042392;21044249;minus;2
P2RX7;5027;12;NC_000012.12;121132819;121188032;plus;14
P2RY1;5028;3;NC_000003.12;152834693;152841439;plus;1
P2RY10;27334;X;NC_000023.11;78945332;78963727;plus;5
P2RY10BP;449518;X;NC_000023.11;79084928;79085987;plus;0
P2RY11;5032;19;NC_000019.10;10111521;10115389;plus;2
P2RY12;64805;3;NC_000003.12;151336843;151384812;minus;3
P2RY13;53829;3;NC_000003.12;151326308;151329549;minus;2
P2RY14;9934;3;NC_000003.12;151212115;151279167;minus;6
P2RY2;5029;11;NC_000011.10;73200416;73246743;plus;12
P2RY4;5030;X;NC_000023.11;70258166;70259804;minus;1
P2RY6;5031;11;NC_000011.10;73264503;73298625;plus;7
P2RY8;286530;X;NC_000023.11;1462572;1537488;minus;6
P2RY8;286530;Y;NC_000024.10;1462572;1537488;minus;6
P3H1;64175;1;NC_000001.11;42746335;42767084;minus;16
P3H2;55214;3;NC_000003.12;189956728;190122437;minus;17
P3H2-AS1;101929152;3;NC_000003.12;190120964;190144846;plus;4
P3H3;10536;12;NC_000012.12;6828373;6839854;plus;15
P3H4;10609;17;NC_000017.11;41801952;41812710;minus;9
P4HA1;5033;10;NC_000010.11;73007217;73096974;minus;17
P4HA2;8974;5;NC_000005.10;132190147;132227863;minus;18
P4HA2-AS1;100861518;5;NC_000005.10;132184876;132192805;plus;3
P4HA3;283208;11;NC_000011.10;74259923;74311676;minus;15
P4HA3-AS1;101928580;11;NC_000011.10;74311362;74324705;plus;7
P4HB;5034;17;NC_000017.11;81843158;81860668;minus;11
P4HTM;54681;3;NC_000003.12;48989908;49007149;plus;9
PA2G4;5036;12;NC_000012.12;56104319;56113910;plus;13
PA2G4P1;389884;X;NC_000023.11;120868348;120869962;minus;0
PA2G4P2;170533;20;NC_000020.11;12380010;12381523;plus;0
PA2G4P3;619212;18;NC_000018.10;27452238;27453816;minus;0
PA2G4P4;647033;3;NC_000003.12;156809271;156812021;minus;1
PA2G4P5;389424;6;NC_000006.12;112615690;112618030;minus;0
PA2G4P6;646083;9;NC_000009.12;89449437;89451764;plus;0
PAAF1;80227;11;NC_000011.10;73876699;73927736;plus;16
PABPC1;26986;8;NC_000008.11;100702916;100722087;minus;15
PABPC1L;80336;20;NC_000020.11;44910060;44959160;plus;19
PABPC1L2A;340529;X;NC_000023.11;73077338;73079512;minus;1
PABPC1L2B;645974;X;NC_000023.11;73003513;73005712;plus;1
PABPC1L2B-AS1;101928345;X;NC_000023.11;72998388;73002856;minus;4
PABPC1P1;26980;4;NC_000004.12;39973443;39974339;plus;0
PABPC1P10;285314;3;NC_000003.12;155309427;155310005;minus;0
PABPC1P11;100421058;9;NC_000009.12;17589463;17590696;minus;0
PABPC1P12;100129604;10;NC_000010.11;38636572;38638282;plus;0
PABPC1P13;644758;16;NC_000016.10;32438631;32440578;minus;0
PABPC1P2;728773;2;NC_000002.12;146587057;146590990;plus;1
PABPC1P3;26978;X;NC_000023.11;74582662;74583542;minus;0
PABPC1P4;341315;12;NC_000012.12;63821546;63824353;plus;0
PABPC1P5;100131374;Y;NC_000024.10;11336403;11337109;plus;0
PABPC1P6;100128696;2;NC_000002.12;91878695;91880403;plus;0
PABPC1P7;100128183;4;NC_000004.12;102896733;102898679;plus;0
PABPC1P8;100132766;10;NC_000010.11;42279529;42281242;minus;0
PABPC1P9;100130338;22;NC_000022.11;16424530;16426477;plus;0
PABPC3;5042;13;NC_000013.11;25096138;25098567;plus;1
PABPC4;8761;1;NC_000001.11;39560813;39576849;minus;16
PABPC4L;132430;4;NC_000004.12;133948459;134201748;minus;12
PABPC5;140886;X;NC_000023.11;91434598;91438584;plus;2
PABPC5-AS1;102724167;X;NC_000023.11;91414903;91434999;minus;4
PABPN1;8106;14;NC_000014.9;23320188;23326185;plus;7
PABPN1L;390748;16;NC_000016.10;88862623;88870152;minus;9
PACERR;103752588;1;NC_000001.11;186680654;186681446;plus;1
PACRG;135138;6;NC_000006.12;162726870;163315492;plus;23
PACRG-AS1;285796;6;NC_000006.12;163309985;163324473;minus;6
PACRG-AS2;101929239;6;NC_000006.12;163042980;163054161;minus;4
PACRG-AS3;729658;6;NC_000006.12;163181645;163192002;minus;4
PACRGL;133015;4;NC_000004.12;20696282;20754828;plus;15
PACS1;55690;11;NC_000011.10;66070276;66244747;plus;27
PACS2;23241;14;NC_000014.9;105300718;105398147;plus;26
PACSIN1;29993;6;NC_000006.12;34466061;34536262;plus;12
PACSIN2;11252;22;NC_000022.11;42869766;43016174;minus;17
PACSIN3;29763;11;NC_000011.10;47177521;47186459;minus;12
PADI1;29943;1;NC_000001.11;17205125;17246006;plus;20
PADI2;11240;1;NC_000001.11;17066761;17119453;minus;17
PADI3;51702;1;NC_000001.11;17249079;17284233;plus;18
PADI4;23569;1;NC_000001.11;17308195;17364004;plus;18
PADI6;353238;1;NC_000001.11;17372196;17401699;plus;16
PAEP;5047;9;NC_000009.12;135561627;135566776;plus;7
PAEPP1;138159;9;NC_000009.12;135588006;135591893;plus;0
PAF1;54623;19;NC_000019.10;39385629;39391195;minus;15
PAFAH1B1;5048;17;NC_000017.11;2593210;2685617;plus;16
PAFAH1B1P1;7845;2;NC_000002.12;87565672;87567327;minus;0
PAFAH1B1P2;27002;2;NC_000002.12;111383488;111385143;plus;0
PAFAH1B2;5049;11;NC_000011.10;117144284;117178173;plus;10
PAFAH1B3;5050;19;NC_000019.10;42297033;42302800;minus;6
PAFAH2;5051;1;NC_000001.11;25959764;25998164;minus;13
PAG1;55824;8;NC_000008.11;80967810;81112068;minus;12
PAGE1;8712;X;NC_000023.11;49687450;49696019;minus;6
PAGE2;203569;X;NC_000023.11;55089052;55092836;plus;6
PAGE2B;389860;X;NC_000023.11;55027927;55078903;plus;9
PAGE3;139793;X;NC_000023.11;55257601;55264916;minus;5
PAGE4;9506;X;NC_000023.11;49829260;49834264;plus;6
PAGE5;90737;X;NC_000023.11;55220347;55224108;plus;5
PAGR1;79447;16;NC_000016.10;29816207;29822495;plus;3
PAH;5053;12;NC_000012.12;102836885;102958410;minus;15
PAICS;10606;4;NC_000004.12;56435749;56461368;plus;11
PAICSP1;780814;9;NC_000009.12;37878061;37912435;plus;0
PAICSP2;780815;9;NC_000009.12;91611259;91612530;plus;0
PAICSP3;780810;6;NC_000006.12;73326955;73331060;plus;0
PAICSP4;780813;8;NC_000008.11;4787136;4841905;plus;0
PAICSP5;780811;7;NC_000007.14;143545041;143546311;minus;0
PAICSP6;780812;7;NC_000007.14;143783127;143784279;plus;0
PAICSP7;780816;X;NC_000023.11;94636491;94639625;minus;0
PAIP1;10605;5;NC_000005.10;43526267;43557419;minus;13
PAIP1P1;100421582;6;NC_000006.12;30186610;30188643;minus;0
PAIP2;51247;5;NC_000005.10;139341832;139369720;plus;6
PAIP2B;400961;2;NC_000002.12;71182738;71227110;minus;6
PAK1;5058;11;NC_000011.10;77322015;77514957;minus;23
PAK1IP1;55003;6;NC_000006.12;10690865;10709782;plus;12
PAK2;5062;3;NC_000003.12;196739857;196832647;plus;16
PAK3;5063;X;NC_000023.11;110944241;111227361;plus;29
PAK4;10298;19;NC_000019.10;39125780;39179406;plus;14
PAK5;57144;20;NC_000020.11;9537390;9839042;minus;16
PAK6;56924;15;NC_000015.10;40239091;40277487;plus;11
PALB2;79728;16;NC_000016.10;23603162;23641357;minus;14
PALD1;27143;10;NC_000010.11;70458542;70568450;plus;24
PALLD;23022;4;NC_000004.12;168497039;168928457;plus;29
PALM;5064;19;NC_000019.10;708953;748330;plus;11
PALM2;114299;9;NC_000009.12;109640788;109951476;plus;8
PALM2-AKAP2;445815;9;NC_000009.12;109780297;110172512;plus;11
PALM3;342979;19;NC_000019.10;14053367;14062137;minus;7
PALMD;54873;1;NC_000001.11;99645875;99694541;plus;8
PAM;5066;5;NC_000005.10;102754783;103031105;plus;29
PAM16;51025;16;NC_000016.10;4340249;4351399;minus;5
PAMR1;25891;11;NC_000011.10;35431827;35530300;minus;15
PAN2;9924;12;NC_000012.12;56316223;56334053;minus;27
PAN3;255967;13;NC_000013.11;28135021;28295338;plus;24
PAN3-AS1;100288730;13;NC_000013.11;28136843;28139174;minus;2
PANCR;110231149;4;NC_000004.12;110595513;110615458;minus;5
PANDAR;101154753;6;NC_000006.12;36673621;36675126;minus;1
PANK1;53354;10;NC_000010.11;89579497;89645572;minus;12
PANK2;80025;20;NC_000020.11;3888823;3933087;plus;12
PANK3;79646;5;NC_000005.10;168555623;168579609;minus;7
