Symbol;GeneID;chromosome;genomic_nucleotide_accession.version;start_position_on_the_genomic_accession;end_position_on_the_genomic_accession;orientation;exon_count
Gm19017;100418124;14;NC_000080.6;69864070;69864809;minus;0
Gm9148;668397;14;NC_000080.6;69953458;69953969;plus;0
Gm41198;105245808;14;NC_000080.6;69974258;69995327;minus;2
Gm33524;102636467;14;NC_000080.6;69999209;70063615;minus;6
Egr3;13655;14;NC_000080.6;70077317;70082613;plus;4
Bin3;57784;14;NC_000080.6;70100089;70137964;plus;9
Ccar2;219158;14;NC_000080.6;70138168;70153791;minus;21
9930012K11Rik;268759;14;NC_000080.6;70154405;70159502;minus;7
Pdlim2;213019;14;NC_000080.6;70162621;70177672;minus;12
Sorbs3;20410;14;NC_000080.6;70180468;70212023;minus;28
Gm26908;102636905;14;NC_000080.6;70203407;70218044;plus;9
Ppp3cc;19057;14;NC_000080.6;70217864;70289536;minus;15
Gm33790;102636830;14;NC_000080.6;70248659;70255744;plus;2
Gm4240;100043115;14;NC_000080.6;70302169;70302943;plus;0
Slc39a14;213053;14;NC_000080.6;70303467;70351452;minus;13
Gm9174;668450;14;NC_000080.6;70360019;70360900;plus;0
Piwil2;57746;14;NC_000080.6;70372477;70436898;minus;25
Gm22725;115485930;14;NC_000080.6;70422171;70422328;minus;0
Gm24890;115488412;14;NC_000080.6;70428415;70428597;minus;1
Polr3d;67065;14;NC_000080.6;70438748;70443471;minus;9
Mir320;723838;14;NC_000080.6;70443510;70443591;plus;1
Phyhip;105653;14;NC_000080.6;70457517;70468826;plus;7
Bmp1;12153;14;NC_000080.6;70474555;70520716;minus;23
Gm52136;115488344;14;NC_000080.6;70505011;70506583;plus;2
Sftpc;20389;14;NC_000080.6;70520941;70524081;minus;6
Lgi3;213469;14;NC_000080.6;70528547;70538324;plus;9
Reep4;72549;14;NC_000080.6;70545223;70548935;plus;7
Hr;15460;14;NC_000080.6;70554056;70573548;plus;20
Nudt18;213484;14;NC_000080.6;70577824;70582688;plus;3
Fam160b2;239170;14;NC_000080.6;70583295;70599835;minus;17
Dmtn;13829;14;NC_000080.6;70602184;70636048;minus;19
Gm38605;102642339;14;NC_000080.6;70636058;70640120;plus;5
Fgf17;14171;14;NC_000080.6;70636203;70642268;minus;5
Npm2;328440;14;NC_000080.6;70647296;70661802;minus;10
Gm52133;115488337;14;NC_000080.6;70649526;70653529;plus;2
Xpo7;65246;14;NC_000080.6;70662126;70770864;minus;29
Gm9171;102637483;14;NC_000080.6;70722825;70726796;minus;0
Dok2;13449;14;NC_000080.6;70765889;70778494;plus;8
Gm34442;102637699;14;NC_000080.6;70789584;70801984;plus;4
Gm34500;102637773;14;NC_000080.6;70828405;70850391;minus;5
2410012E07Rik;73648;14;NC_000080.6;70852933;70873954;plus;4
Gfra2;14586;14;NC_000080.6;70890107;70979840;plus;9
Gm34588;102637892;14;NC_000080.6;70924285;70941819;minus;5
Gm34703;102638039;14;NC_000080.6;70993868;70994707;minus;2
Gm34757;102638119;14;NC_000080.6;71163830;71167244;minus;3
Gm4251;100043132;14;NC_000080.6;71251273;71271059;plus;3
Gm41203;105245813;14;NC_000080.6;71418387;71420467;minus;2
4930429C20Rik;73857;14;NC_000080.6;71421017;71421624;plus;2
Gm34819;102638202;14;NC_000080.6;71620507;71733798;plus;3
Gm34998;102638427;14;NC_000080.6;71769931;71779319;plus;3
Gm9192;668477;14;NC_000080.6;71819365;71820577;minus;0
4930434J06Rik;74667;14;NC_000080.6;71856709;71920438;plus;7
Gm35079;102638542;14;NC_000080.6;72039792;72042936;minus;2
Gm41204;105245814;14;NC_000080.6;72115878;72131897;minus;3
Gm23735;115488422;14;NC_000080.6;72131088;72131221;plus;0
Gm41205;105245815;14;NC_000080.6;72158560;72184524;minus;3
Gm9195;675947;14;NC_000080.6;72431660;72461654;minus;29
Gm30500;102632425;14;NC_000080.6;72472092;72491848;minus;12
Mlnr-ps;675957;14;NC_000080.6;72531021;72532655;minus;0
Fndc3a;319448;14;NC_000080.6;72537948;72710701;minus;31
Gm35218;102638724;14;NC_000080.6;72763728;72807587;minus;7
Gm4606;100043721;14;NC_000080.6;72840719;72863493;minus;2
Gm41206;105245816;14;NC_000080.6;72851866;72860302;plus;4
Gm41207;105245817;14;NC_000080.6;72867015;72869797;minus;3
Gm9198;668487;14;NC_000080.6;72977746;72980006;minus;0
Gm41208;105245818;14;NC_000080.6;73014369;73019368;plus;3
Gm9199;668489;14;NC_000080.6;73025603;73026890;plus;1
Cysltr2;70086;14;NC_000080.6;73025672;73049114;minus;8
Gm35388;102638953;14;NC_000080.6;73097397;73102957;minus;3
Rcbtb2;105670;14;NC_000080.6;73138745;73184055;plus;19
Gm52109;115488313;14;NC_000080.6;73162193;73166480;minus;2
Rb1;19645;14;NC_000080.6;73192858;73325951;minus;28
Mir687;751541;14;NC_000080.6;73206763;73206851;minus;1
LOC109280145;109280145;14;NC_000080.6;73233956;73236326;plus;0
Lpar6;67168;14;NC_000080.6;73237891;73240358;plus;1
Itm2b;16432;14;NC_000080.6;73362226;73385289;minus;6
Gm35450;102639038;14;NC_000080.6;73474338;73475809;plus;3
Gm4266;100043152;14;NC_000080.6;73493091;73494155;plus;0
Med4;67381;14;NC_000080.6;73510049;73518545;plus;7
Nudt15;214254;14;NC_000080.6;73518880;73548242;minus;5
Gm41209;105245819;14;NC_000080.6;73525302;73530442;plus;3
Sucla2;20916;14;NC_000080.6;73552786;73596144;plus;12
Gm24540;115488444;14;NC_000080.6;73767862;73767968;minus;1
Gm16409;100043734;14;NC_000080.6;73796501;73797331;minus;0
Gm18683;100417550;14;NC_000080.6;73933018;73933611;plus;0
Cbx3-ps6;629578;14;NC_000080.6;73953898;73955626;minus;0
Gm35517;102639131;14;NC_000080.6;74014852;74028712;plus;3
Gm6986;629583;14;NC_000080.6;74297545;74298808;plus;0
4933402J15Rik;74425;14;NC_000080.6;74355527;74369741;plus;5
Gm49174;115488294;14;NC_000080.6;74451559;74452148;plus;0
Gm41210;105245820;14;NC_000080.6;74609382;74640846;minus;3
Htr2a;15558;14;NC_000080.6;74640874;74706859;plus;3
Gm9212;668508;14;NC_000080.6;74717617;74718829;plus;0
Esd;13885;14;NC_000080.6;74732151;74750765;plus;9
Lrch1;380916;14;NC_000080.6;74754673;74948007;minus;23
Gm52135;115488340;14;NC_000080.6;74818618;74826602;plus;3
Gm10847;100038618;14;NC_000080.6;74922046;74926605;plus;2
Gm4278;100043169;14;NC_000080.6;74975086;74987104;plus;3
Rubcnl;271221;14;NC_000080.6;75015968;75052537;plus;15
LOC115488416;115488416;14;NC_000080.6;75022986;75023124;minus;1
Lrrc63;70859;14;NC_000080.6;75084303;75130962;minus;11
Lcp1;18826;14;NC_000080.6;75131105;75230842;plus;20
Gm15628;100043176;14;NC_000080.6;75135889;75137114;minus;2
Cpb2;56373;14;NC_000080.6;75242287;75283555;plus;11
Gm35679;102639345;14;NC_000080.6;75255429;75282180;minus;4
Gm18147;100416528;14;NC_000080.6;75264182;75265015;plus;0
Zc3h13;67302;14;NC_000080.6;75284306;75344433;plus;20
Gm46470;108168180;14;NC_000080.6;75320350;75320719;minus;0
Gm41212;105245822;14;NC_000080.6;75452217;75457987;minus;2
Siah3;380918;14;NC_000080.6;75455982;75526141;plus;2
Gm35966;102639723;14;NC_000080.6;75519418;75525772;minus;3
Gm36060;102639842;14;NC_000080.6;75549326;75553049;minus;3
Cby2;67926;14;NC_000080.6;75582834;75593177;minus;7
Gm36219;102640061;14;NC_000080.6;75638841;75645645;minus;6
Erich6b;75272;14;NC_000080.6;75642222;75696725;plus;14
Gm23622;115488453;14;NC_000080.6;75651423;75651529;minus;1
Cog3;338337;14;NC_000080.6;75702351;75754638;minus;23
Slc25a30;67554;14;NC_000080.6;75757534;75787037;minus;11
Gm36271;102640130;14;NC_000080.6;75802439;75804324;minus;3
Gm4285;100043189;14;NC_000080.6;75842918;75844964;minus;3
Tpt1;22070;14;NC_000080.6;75845256;75848303;plus;6
Snora31;100303751;14;NC_000080.6;75847923;75848034;plus;1
Gm52138;115488349;14;NC_000080.6;75890692;75896870;plus;3
Gtf2f2;68705;14;NC_000080.6;75896928;76010865;minus;10
Gm9209;668504;14;NC_000080.6;75929557;75931545;minus;0
Kctd4;67516;14;NC_000080.6;75955003;75965217;plus;2
Gm25517;115488411;14;NC_000080.6;75972486;75972619;minus;1
Gm36429;102640339;14;NC_000080.6;76010746;76012112;plus;2
Gm36477;102640412;14;NC_000080.6;76033485;76054372;plus;3
Gpalpp1;67467;14;NC_000080.6;76086232;76110815;minus;8
Nufip1;27275;14;NC_000080.6;76110891;76137379;plus;10
n-TEttc6;102467525;14;NC_000080.6;76152774;76152845;plus;0
Gm36534;102640486;14;NC_000080.6;76164570;76202635;plus;4
Gm41214;105245824;14;NC_000080.6;76201997;76205198;minus;4
Gm36583;102640546;14;NC_000080.6;76225446;76245122;minus;2
Rps2-ps6;100043752;14;NC_000080.6;76236647;76237574;minus;0
2900040C04Rik;72893;14;NC_000080.6;76251462;76252330;plus;2
LOC110120541;110120541;14;NC_000080.6;76253890;76257212;plus;0
Gm41215;105245825;14;NC_000080.6;76367085;76374219;minus;3
Tsc22d1;21807;14;NC_000080.6;76414961;76507765;plus;9
4930444M15Rik;75789;14;NC_000080.6;76514558;76520855;minus;4
Serp2;72661;14;NC_000080.6;76532812;76557074;minus;5
Gm36845;102640887;14;NC_000080.6;76533244;76534206;plus;2
Fkbp1a-ps1;100502587;14;NC_000080.6;76635421;76636921;minus;0
1700105F02Rik;102640957;14;NC_000080.6;76642032;76677585;minus;7
1700108F19Rik;73272;14;NC_000080.6;76677568;76687108;plus;5
LOC115485926;115485926;14;NC_000080.6;76739843;76753060;plus;3
4930431P22Rik;73883;14;NC_000080.6;76760131;76762215;plus;2
Gm30246;102632077;14;NC_000080.6;76780711;76825193;plus;7
Gm30365;102632230;14;NC_000080.6;76826678;76837756;minus;3
Gm4291;100043201;14;NC_000080.6;76976359;76976887;plus;0
Lacc1;210808;14;NC_000080.6;77021739;77036929;minus;8
Ccdc122;108811;14;NC_000080.6;77036772;77112263;plus;7
Enox1;239188;14;NC_000080.6;77156248;77721763;plus;23
Gm10132;100043755;14;NC_000080.6;77251796;77252327;minus;0
Gm41217;105245827;14;NC_000080.6;77367661;77371008;minus;4
Gm6994;629678;14;NC_000080.6;77479483;77506868;minus;6
Gm23823;115485954;14;NC_000080.6;77540642;77540765;minus;0
Gm52115;115488319;14;NC_000080.6;77592991;77596606;minus;3
Gm30467;102632378;14;NC_000080.6;77781072;77790700;plus;4
Gm1587;380920;14;NC_000080.6;77793945;77798968;minus;3
Dnajc15;66148;14;NC_000080.6;77826217;77874917;minus;6
Epsti1;108670;14;NC_000080.6;77904239;78002656;plus;12
Fam216b;219170;14;NC_000080.6;78081024;78089007;minus;4
Gm30608;102632570;14;NC_000080.6;78144745;78146612;plus;2
Mir1971;100316715;14;NC_000080.6;78191373;78191478;minus;1
Tnfsf11;21943;14;NC_000080.6;78277446;78308043;minus;5
Gm30662;102632639;14;NC_000080.6;78330572;78332121;minus;2
Gm18277;100416819;14;NC_000080.6;78418717;78419253;plus;0
Gm4821;219180;14;NC_000080.6;78461002;78461851;plus;0
Akap11;219181;14;NC_000080.6;78492246;78536980;minus;13
Dgkh;380921;14;NC_000080.6;78559349;78732729;minus;40
Gm26251;115488426;14;NC_000080.6;78603710;78603831;plus;1
Gm30716;102632720;14;NC_000080.6;78650889;78653166;plus;2
Gm18368;100417025;14;NC_000080.6;78703833;78704563;plus;0
Gm30584;102632533;14;NC_000080.6;78820646;78821197;plus;0
Gm19098;100418248;14;NC_000080.6;78829325;78831503;minus;0
Vwa8;219189;14;NC_000080.6;78849058;79202310;plus;48
Gm6997;629709;14;NC_000080.6;78965858;78966589;minus;0
Gm30970;102633052;14;NC_000080.6;79104597;79135217;minus;2
Gm18081;100416376;14;NC_000080.6;79174391;79175202;plus;0
Gm4632;100043765;14;NC_000080.6;79178893;79199190;minus;3
Zfp957;105590;14;NC_000080.6;79212355;79247367;minus;3
Rgcc;66214;14;NC_000080.6;79288750;79301635;minus;5
Naa16;66897;14;NC_000080.6;79334507;79390788;minus;21
Mtrf1;211253;14;NC_000080.6;79397765;79423650;plus;11
Kbtbd7;211255;14;NC_000080.6;79426511;79431039;plus;1
Kbtbd6;432879;14;NC_000080.6;79451835;79454816;plus;1
Wbp4;22380;14;NC_000080.6;79459937;79481268;minus;10
Elf1;13709;14;NC_000080.6;79481174;79582491;plus;15
n-TEttc4;102467524;14;NC_000080.6;79481668;79481739;plus;0
Gm9243;668560;14;NC_000080.6;79486665;79529900;plus;0
Sugt1;67955;14;NC_000080.6;79587660;79630797;plus;13
Cnmd;16840;14;NC_000080.6;79637682;79662194;minus;7
Gm41218;105245828;14;NC_000080.6;79662933;79694952;plus;6
4930452G13Rik;73989;14;NC_000080.6;79702920;79712930;plus;4
Mir759;791080;14;NC_000080.6;79738431;79738528;plus;1
LOC115485928;115485928;14;NC_000080.6;79742320;79755224;plus;3
Pcdh8;18530;14;NC_000080.6;79766772;79771312;minus;3
Gm9748;102633266;14;NC_000080.6;79769908;79772742;plus;2
Gm10845;100038734;14;NC_000080.6;79860521;79869176;minus;3
Gm6999;328448;14;NC_000080.6;79890972;79984136;plus;19
Gm18605;100417424;14;NC_000080.6;79947679;79948279;plus;0
Olfm4;380924;14;NC_000080.6;80000302;80023141;plus;5
Gm17923;100416114;14;NC_000080.6;80214958;80216359;plus;0
Gm31776;102634115;14;NC_000080.6;80245092;80260936;plus;2
Gm9578;672828;14;NC_000080.6;80341724;80342535;minus;0
Gm31921;102634305;14;NC_000080.6;80372603;80376457;plus;3
Gm31980;102634384;14;NC_000080.6;80378125;80381973;plus;3
Gm19120;100418289;14;NC_000080.6;80834315;80834986;plus;0
Cyp2c73-ps;639207;14;NC_000080.6;81370032;81371099;plus;0
Gm41219;105245829;14;NC_000080.6;81684284;81721016;plus;3
Gm19311;100502666;14;NC_000080.6;81703206;81703671;minus;0
Gm18525;100417314;14;NC_000080.6;81839148;81839776;plus;0
Gm19050;100418168;14;NC_000080.6;82121447;82122226;plus;0
Gm24774;115485957;14;NC_000080.6;83405631;83405764;plus;1
Gm32455;102635012;14;NC_000080.6;84046431;84075290;minus;4
Gm29800;101056223;14;NC_000080.6;84126486;84126985;minus;0
Gm32498;102635069;14;NC_000080.6;84333381;84443404;minus;12
Pcdh17;219228;14;NC_000080.6;84443563;84537565;plus;5
9630013A20Rik;319903;14;NC_000080.6;84458724;84476424;minus;6
Gm7004;629794;14;NC_000080.6;84757517;84759084;minus;0
Gm9264;668603;14;NC_000080.6;85478990;85479579;plus;0
Gm32729;102635372;14;NC_000080.6;86172936;86179578;plus;3
Gm49060;115488295;14;NC_000080.6;86204484;86205389;plus;0
4930529K09Rik;75155;14;NC_000080.6;86245970;86262042;plus;4
Gm41220;105245830;14;NC_000080.6;86265766;86271634;plus;2
Gm32815;102635491;14;NC_000080.6;86270837;86294768;minus;3
Gm32860;102635558;14;NC_000080.6;86299814;86308198;plus;4
Gm23926;115488385;14;NC_000080.6;86311289;86311385;minus;0
Gm4350;100043306;14;NC_000080.6;86320285;86320863;plus;0
Gm32913;102635625;14;NC_000080.6;86403204;86422568;minus;5
Gm25115;115488424;14;NC_000080.6;86408522;86408661;plus;0
Gm32969;102635697;14;NC_000080.6;86525029;86526004;minus;2
Diaph3;56419;14;NC_000080.6;86655357;87141247;minus;29
Gm33025;102635773;14;NC_000080.6;86794644;86796763;plus;3
Gm41223;105245833;14;NC_000080.6;86801348;86808230;minus;2
Gm41222;105245832;14;NC_000080.6;86922639;86926024;minus;2
Gm23278;115488413;14;NC_000080.6;87346245;87346387;plus;1
Tdrd3;219249;14;NC_000080.6;87416178;87545508;plus;19
Gm33121;115488368;14;NC_000080.6;87441192;87441690;minus;0
LOC115488414;115488414;14;NC_000080.6;87715587;87715735;minus;1
Gm18812;100417762;14;NC_000080.6;87990232;87991079;minus;0
Gm4355;100043317;14;NC_000080.6;88096816;88098042;minus;0
Rps3a2;100043780;14;NC_000080.6;88122952;88123833;minus;0
Gm33203;102636008;14;NC_000080.6;88264735;88337532;minus;4
Gm9274;668624;14;NC_000080.6;88349179;88350372;minus;0
Gm48929;112694762;14;NC_000080.6;88354963;88355529;minus;0
Gm9275;668625;14;NC_000080.6;88395940;88396714;plus;0
Pcdh20;219257;14;NC_000080.6;88464743;88471396;minus;4
Gm41225;105245836;14;NC_000080.6;88636049;88760924;plus;3
Gm17882;100416034;14;NC_000080.6;89371279;89371584;minus;0
Gm25886;115488386;14;NC_000080.6;89393092;89393189;plus;0
Gm25415;115485951;14;NC_000080.6;89706805;89706936;plus;1
Gm5088;328451;14;NC_000080.6;89896224;89899447;plus;1
LOC115488418;115488418;14;NC_000080.6;90126473;90126612;plus;1
4930474H20Rik;74967;14;NC_000080.6;90126891;90269760;plus;9
Gm25495;115485939;14;NC_000080.6;90356387;90356517;plus;1
Gm41226;105245837;14;NC_000080.6;90648349;90657057;plus;3
Gm33246;102636074;14;NC_000080.6;90668231;90691507;minus;3
Gm18082;100416377;14;NC_000080.6;90719544;90720361;plus;0
Gm23225;115485956;14;NC_000080.6;91108179;91108292;minus;0
Gm7272;639558;14;NC_000080.6;91199080;91200119;minus;0
Gm24127;115485952;14;NC_000080.6;92368500;92368629;minus;1
Gm7232;638252;14;NC_000080.6;92602370;92604473;minus;0
Pcdh9;211712;14;NC_000080.6;93013700;93892834;minus;6
Gm23509;115488415;14;NC_000080.6;93138030;93138189;minus;1
Gm9247;668566;14;NC_000080.6;93194186;93195794;minus;0
Gm17922;100416111;14;NC_000080.6;93202087;93202903;minus;0
Gm23324;115485959;14;NC_000080.6;94448221;94448351;minus;1
Gm18074;100416368;14;NC_000080.6;94508189;94508821;minus;0
Gm33450;102636363;14;NC_000080.6;94715739;94735469;minus;3
Gm24680;115485966;14;NC_000080.6;94929701;94929826;plus;1
Gm9721;677613;14;NC_000080.6;95148615;95149329;plus;0
Gm5207;382931;14;NC_000080.6;95419694;95421490;plus;0
Spertl;66732;14;NC_000080.6;95881254;95882780;plus;3
Gm18885;100417891;14;NC_000080.6;95932723;95934628;plus;0
Gm19099;100418249;14;NC_000080.6;95981931;95982702;minus;0
Klhl1;93688;14;NC_000080.6;96105265;96519034;minus;11
Gm24043;115488443;14;NC_000080.6;96444955;96445070;plus;1
Gm25133;115485933;14;NC_000080.6;96588827;96588956;plus;1
Gnb1-ps2;360130;14;NC_000080.6;96699766;96700617;minus;0
Gm18926;100417972;14;NC_000080.6;96890737;96891519;minus;0
Gm20592;100463509;14;NC_000080.6;96906914;96907683;minus;0
Gm24770;115485968;14;NC_000080.6;96945019;96945110;plus;0
Gm9287;668654;14;NC_000080.6;96967963;96971093;plus;0
Gm33525;102636468;14;NC_000080.6;97042987;97052955;minus;3
Gm23276;115485955;14;NC_000080.6;97336495;97336632;minus;1
Gm9290;668659;14;NC_000080.6;97665675;97666291;minus;0
Dach1;13134;14;NC_000080.6;97786846;98169765;minus;12
Gm25831;115488430;14;NC_000080.6;97967829;97967991;minus;1
Gm33583;102636547;14;NC_000080.6;98169904;98188620;plus;3
Gm26006;115485969;14;NC_000080.6;98260745;98260844;minus;0
Gm51423;115485970;14;NC_000080.6;98260976;98261085;minus;0
Gm46477;108168193;14;NC_000080.6;98273849;98274269;minus;0
LOC115488420;115488420;14;NC_000080.6;98620208;98620351;plus;1
Gm26139;115488458;14;NC_000080.6;98624190;98624296;plus;1
Gm46478;108168194;14;NC_000080.6;98861656;98873297;minus;3
Gm41228;105245839;14;NC_000080.6;98905130;98968903;plus;3
Gm18148;100416529;14;NC_000080.6;98922573;98923538;plus;0
Rpl36a-ps1;100043787;14;NC_000080.6;98993870;98994349;minus;0
LOC110120408;110120408;14;NC_000080.6;99008599;99012641;plus;0
Mzt1;76789;14;NC_000080.6;99034544;99046453;minus;3
Bora;77744;14;NC_000080.6;99046377;99074540;plus;13
Dis3;72662;14;NC_000080.6;99076634;99099780;minus;23
Pibf1;52023;14;NC_000080.6;99099424;99254899;plus;20
Klf5;12224;14;NC_000080.6;99298691;99313412;plus;4
Gm22984;115488431;14;NC_000080.6;99352049;99352169;minus;0
Gm25130;115488425;14;NC_000080.6;99360672;99360827;minus;0
Gm49219;115488339;14;NC_000080.6;99387439;99387778;plus;0
Gm41230;105245841;14;NC_000080.6;99521793;99577049;plus;4
Gm34061;102637184;14;NC_000080.6;99578466;99689318;plus;7
Gm9298;668672;14;NC_000080.6;99629753;99631012;minus;0
Gm33880;102636951;14;NC_000080.6;99635297;99640846;plus;2
Gm22970;115488432;14;NC_000080.6;99773623;99773808;minus;1
Gm5958;546623;14;NC_000080.6;99835485;99836226;minus;0
Klf12;16597;14;NC_000080.6;99866181;100285891;minus;12
Gm16260;100462963;14;NC_000080.6;100219520;100219925;plus;0
Gm41231;105245842;14;NC_000080.6;100285723;100292875;plus;4
Gm34199;102637370;14;NC_000080.6;100417359;100492226;plus;7
Gm26367;115485953;14;NC_000080.6;100418483;100418614;plus;1
Gm9302;668683;14;NC_000080.6;100519554;100520255;minus;0
Gm24345;115485967;14;NC_000080.6;100525244;100525367;minus;0
Gm46483;108168199;14;NC_000080.6;100731111;100737204;minus;2
Gm23538;115488388;14;NC_000080.6;100760167;100760268;minus;1
Gm46481;108168197;14;NC_000080.6;100979465;101056086;minus;3
Prr30;76627;14;NC_000080.6;101197690;101200404;minus;3
Gm34361;102637592;14;NC_000080.6;101201502;101267100;plus;4
Hspd1-ps5;382936;14;NC_000080.6;101343489;101345432;plus;0
Tbc1d4;210789;14;NC_000080.6;101442360;101609281;minus;25
Gm34417;102637663;14;NC_000080.6;101552562;101574133;minus;0
Commd6;66200;14;NC_000080.6;101633766;101640471;minus;4
Uchl3;50933;14;NC_000080.6;101653892;101696125;plus;11
Gm18075;100416369;14;NC_000080.6;101702232;101703331;minus;0
Gm9922;102633345;14;NC_000080.6;101727600;101730158;minus;3
Lmo7;380928;14;NC_000080.6;101729928;101934708;plus;37
Gm52170;115488439;14;NC_000080.6;101888428;101888561;plus;0
Gm5854;545567;14;NC_000080.6;101981988;101982796;minus;0
Gm41232;105245843;14;NC_000080.6;102174407;102185727;plus;4
Gm22347;115485943;14;NC_000080.6;102329530;102329661;minus;1
Gm9448;669278;14;NC_000080.6;102489652;102490165;minus;0
Gm41233;105245844;14;NC_000080.6;102565711;102570306;minus;3
Gm41234;105245845;14;NC_000080.6;102791013;102794944;minus;2
Gm34589;102637893;14;NC_000080.6;102818164;102834758;minus;7
Kctd12;239217;14;NC_000080.6;102976581;102982637;minus;1
Mir5130;100628599;14;NC_000080.6;102982549;102982632;minus;1
4933432I03Rik;71264;14;NC_000080.6;102987412;103033803;minus;3
Rpl17-ps7;668699;14;NC_000080.6;103010210;103010939;plus;0
Gm34643;102637961;14;NC_000080.6;103012652;103024454;plus;3
Gm41235;105245846;14;NC_000080.6;103042474;103048090;minus;3
Acod1;16365;14;NC_000080.6;103047012;103056573;plus;5
Gm41236;105245847;14;NC_000080.6;103059954;103062486;minus;4
Cln5;211286;14;NC_000080.6;103070216;103077630;plus;4
Fbxl3;50789;14;NC_000080.6;103080239;103099566;minus;6
